order_id,order_date,order_year,order_month,order_quarter,customer_id,segment,product_id,category,sub_category,region,state,city,channel,ship_mode,sales,quantity,discount,profit,profit_margin,cost,profit_per_unit,is_profitable,ship_days
CA-2017-136875,2017-12-03,2017,12,4,TC-21295,Consumer,OFF-PA-10000357,Office Supplies,Paper,West,California,San Diego,mobile_app,Same Day,166.44,3,0.0,79.8912,0.48,86.5488,26.6304,1,0
CA-2017-132185,2017-11-27,2017,11,4,DB-13615,Consumer,OFF-AR-10000422,Office Supplies,Art,South,North Carolina,Asheville,mobile_app,Standard Class,8.76,5,0.2,0.7665,0.0875,7.9935,0.1533,1,5
CA-2017-132185,2017-11-27,2017,11,4,DB-13615,Consumer,OFF-AP-10001205,Office Supplies,Appliances,South,North Carolina,Asheville,mobile_app,Standard Class,43.584,1,0.2,4.3584,0.0999999999999999,39.2256,4.3584,1,5
US-2014-160780,2014-06-21,2014,6,2,SV-20785,Consumer,OFF-BI-10001116,Office Supplies,Binders,West,Colorado,Pueblo,store,Same Day,11.088,7,0.7,-8.1312,-0.7333333333333334,19.2192,-1.1616,0,0
US-2014-160780,2014-06-21,2014,6,2,SV-20785,Consumer,OFF-BI-10002931,Office Supplies,Binders,West,Colorado,Pueblo,mobile_app,Same Day,25.164,2,0.7,-16.776,-0.6666666666666666,41.94,-8.388,0,0
CA-2017-127026,2017-01-21,2017,1,1,MH-18115,Home Office,OFF-BI-10000546,Office Supplies,Binders,Central,Michigan,Jackson,website,Standard Class,14.4,5,0.0,7.056,0.49,7.344,1.4112,1,6
CA-2017-127026,2017-01-21,2017,1,1,MH-18115,Home Office,TEC-AC-10002049,Technology,Accessories,Central,Michigan,Jackson,store,Standard Class,619.95,5,0.0,111.591,0.1799999999999999,508.359,22.3182,1,6
CA-2017-127026,2017-01-21,2017,1,1,MH-18115,Home Office,OFF-BI-10001196,Office Supplies,Binders,Central,Michigan,Jackson,store,Standard Class,89.52,4,0.0,42.0744,0.47,47.4456,10.5186,1,6
CA-2017-127026,2017-01-21,2017,1,1,MH-18115,Home Office,TEC-MA-10002981,Technology,Machines,Central,Michigan,Jackson,website,Standard Class,350.973,3,0.1,152.0883,0.4333333333333333,198.8847,50.6961,1,6
CA-2017-127026,2017-01-21,2017,1,1,MH-18115,Home Office,TEC-PH-10003601,Technology,Phones,Central,Michigan,Jackson,mobile_app,Standard Class,164.99,1,0.0,49.497,0.3,115.493,49.497,1,6
CA-2017-137085,2017-06-29,2017,6,2,CT-11995,Consumer,OFF-BI-10000632,Office Supplies,Binders,West,California,Los Angeles,website,Standard Class,312.552,9,0.2,101.5794,0.325,210.9726,11.2866,1,7
CA-2016-133123,2016-09-06,2016,9,3,KB-16315,Consumer,OFF-EN-10003055,Office Supplies,Envelopes,South,North Carolina,Thomasville,mobile_app,Standard Class,95.952,3,0.2,29.985,0.3125,65.967,9.995,1,5
CA-2016-133123,2016-09-06,2016,9,3,KB-16315,Consumer,OFF-BI-10001031,Office Supplies,Binders,South,North Carolina,Thomasville,website,Standard Class,3.204,2,0.7,-2.4564,-0.7666666666666666,5.6604,-1.2282,0,5
US-2016-128195,2016-08-04,2016,8,3,RA-19285,Consumer,OFF-BI-10002003,Office Supplies,Binders,Central,Illinois,Peoria,mobile_app,First Class,3.98,5,0.8,-6.567,-1.65,10.547,-1.3134,0,1
CA-2015-153220,2015-11-12,2015,11,4,YC-21895,Corporate,OFF-PA-10003016,Office Supplies,Paper,West,California,Los Angeles,website,First Class,15.7,5,0.0,7.065,0.45,8.634999999999998,1.413,1,2
CA-2014-123064,2014-06-30,2014,6,2,RA-19915,Consumer,OFF-AR-10004582,Office Supplies,Art,Central,Illinois,Chicago,mobile_app,First Class,5.248,4,0.2,1.64,0.3124999999999999,3.608000000000001,0.41,1,2
CA-2017-156412,2017-12-04,2017,12,4,CM-12160,Consumer,OFF-BI-10004364,Office Supplies,Binders,East,Pennsylvania,Philadelphia,store,Standard Class,5.346,3,0.7,-4.455,-0.8333333333333334,9.801,-1.485,0,4
US-2016-144211,2016-08-28,2016,8,3,CS-12130,Consumer,OFF-PA-10002246,Office Supplies,Paper,West,Colorado,Englewood,website,Standard Class,15.48,3,0.2,5.6115,0.3625,9.8685,1.8705,1,5
US-2016-144211,2016-08-28,2016,8,3,CS-12130,Consumer,TEC-PH-10002890,Technology,Phones,West,Colorado,Englewood,store,Standard Class,108.576,3,0.2,8.1432,0.075,100.4328,2.7144,1,5
CA-2016-138079,2016-01-22,2016,1,1,AJ-10795,Corporate,FUR-FU-10001475,Furniture,Furnishings,West,Washington,Seattle,store,Standard Class,109.9,5,0.0,37.366,0.3399999999999999,72.534,7.4732,1,6
CA-2014-143182,2014-10-15,2014,10,4,DL-12865,Consumer,FUR-FU-10004270,Furniture,Furnishings,South,Florida,Hialeah,store,Standard Class,15.384,1,0.2,4.0383,0.2624999999999999,11.3457,4.0383,1,5
CA-2016-161662,2016-02-07,2016,2,1,BE-11410,Consumer,OFF-PA-10003465,Office Supplies,Paper,East,Ohio,Lancaster,website,First Class,30.352,2,0.2,10.6232,0.35,19.7288,5.3116,1,2
CA-2014-145317,2014-03-18,2014,3,1,SM-20320,Home Office,TEC-MA-10003626,Technology,Machines,South,Florida,Jacksonville,store,Standard Class,821.3,4,0.5,-16.426,-0.02,837.726,-4.1065,0,5
CA-2014-145317,2014-03-18,2014,3,1,SM-20320,Home Office,TEC-MA-10002412,Technology,Machines,South,Florida,Jacksonville,website,Standard Class,22638.48,6,0.5,-1811.0784,-0.08,24449.5584,-301.8464,0,5
CA-2014-145317,2014-03-18,2014,3,1,SM-20320,Home Office,OFF-PA-10001804,Office Supplies,Paper,South,Florida,Jacksonville,website,Standard Class,21.376,4,0.2,7.4816,0.35,13.8944,1.8704,1,5
CA-2014-145317,2014-03-18,2014,3,1,SM-20320,Home Office,OFF-AR-10003183,Office Supplies,Art,South,Florida,Jacksonville,store,Standard Class,8.016,3,0.2,1.002,0.125,7.014,0.334,1,5
CA-2014-145317,2014-03-18,2014,3,1,SM-20320,Home Office,FUR-FU-10004270,Furniture,Furnishings,South,Florida,Jacksonville,mobile_app,Standard Class,30.768,2,0.2,8.0766,0.2624999999999999,22.6914,4.0383,1,5
CA-2014-145317,2014-03-18,2014,3,1,SM-20320,Home Office,OFF-FA-10003112,Office Supplies,Fasteners,South,Florida,Jacksonville,mobile_app,Standard Class,18.936,3,0.2,5.9175,0.3125,13.0185,1.9725,1,5
CA-2014-145317,2014-03-18,2014,3,1,SM-20320,Home Office,FUR-FU-10001986,Furniture,Furnishings,South,Florida,Jacksonville,website,Standard Class,122.352,3,0.2,15.294,0.125,107.058,5.098,1,5
CA-2014-143413,2014-05-24,2014,5,2,RP-19390,Consumer,OFF-PA-10002319,Office Supplies,Paper,East,Maryland,Baltimore,store,Standard Class,116.28,3,0.0,56.9772,0.49,59.3028,18.9924,1,6
CA-2017-156818,2017-07-11,2017,7,3,JD-16015,Consumer,TEC-AC-10002323,Technology,Accessories,East,New York,New York City,mobile_app,Second Class,132.6,6,0.0,17.238,0.13,115.362,2.873,1,2
CA-2017-155873,2017-06-16,2017,6,2,AB-10255,Home Office,OFF-SU-10001165,Office Supplies,Supplies,West,New Mexico,Carlsbad,mobile_app,Standard Class,16.68,2,0.0,4.3368,0.26,12.3432,2.1684,1,5
CA-2017-155873,2017-06-16,2017,6,2,AB-10255,Home Office,OFF-PA-10001246,Office Supplies,Paper,West,New Mexico,Carlsbad,store,Standard Class,19.44,3,0.0,9.3312,0.48,10.1088,3.1104000000000003,1,5
CA-2017-155873,2017-06-16,2017,6,2,AB-10255,Home Office,OFF-PA-10001815,Office Supplies,Paper,West,New Mexico,Carlsbad,website,Standard Class,192.16,4,0.0,92.2368,0.48,99.9232,23.0592,1,5
CA-2015-121797,2015-01-30,2015,1,1,CC-12145,Consumer,FUR-FU-10001876,Furniture,Furnishings,West,California,Los Angeles,website,Standard Class,227.36,7,0.0,81.8496,0.3599999999999999,145.5104,11.6928,1,7
CA-2015-121797,2015-01-30,2015,1,1,CC-12145,Consumer,TEC-MA-10000488,Technology,Machines,West,California,Los Angeles,mobile_app,Standard Class,1919.976,3,0.2,215.9973,0.1124999999999999,1703.9787,71.9991,1,7
US-2015-120572,2015-12-11,2015,12,4,GH-14425,Consumer,OFF-BI-10001098,Office Supplies,Binders,South,Florida,Jacksonville,store,Standard Class,12.828,2,0.7,-8.9796,-0.7,21.8076,-4.4898,0,4
CA-2017-132430,2017-10-09,2017,10,4,CP-12085,Corporate,FUR-FU-10003577,Furniture,Furnishings,East,Ohio,Lakewood,website,First Class,45.888,4,0.2,9.1776,0.2,36.7104,2.2944,1,2
CA-2017-146031,2017-07-29,2017,7,3,GM-14440,Consumer,OFF-AR-10002656,Office Supplies,Art,East,New York,Troy,website,Second Class,60.12,9,0.0,22.2444,0.37,37.8756,2.4716,1,3
CA-2014-110100,2014-04-25,2014,4,2,LC-16885,Consumer,TEC-PH-10004531,Technology,Phones,South,North Carolina,Wilmington,website,Standard Class,302.376,3,0.2,37.797,0.125,264.57899999999995,12.598999999999998,1,4
CA-2015-103723,2015-12-01,2015,12,4,BT-11305,Home Office,OFF-AR-10003251,Office Supplies,Art,West,Washington,Seattle,store,Standard Class,13.9,5,0.0,5.56,0.3999999999999999,8.34,1.112,1,5
CA-2014-127187,2014-12-04,2014,12,4,CP-12085,Corporate,TEC-PH-10000673,Technology,Phones,East,New York,New York City,website,Standard Class,129.98,2,0.0,62.3904,0.48,67.58959999999999,31.1952,1,4
CA-2017-128475,2017-08-26,2017,8,3,SC-20680,Home Office,TEC-AC-10000158,Technology,Accessories,South,Georgia,Columbus,mobile_app,Standard Class,71.98,2,0.0,15.1158,0.21,56.8642,7.5579,1,6
CA-2014-100006,2014-09-07,2014,9,3,DK-13375,Consumer,TEC-PH-10002075,Technology,Phones,East,New York,New York City,store,Standard Class,377.97,3,0.0,109.6113,0.29,268.3587,36.5371,1,6
CA-2017-144827,2017-12-21,2017,12,4,SE-20110,Consumer,OFF-ST-10004340,Office Supplies,Storage,West,California,Costa Mesa,website,Standard Class,124.36,2,0.0,33.5772,0.2699999999999999,90.7828,16.7886,1,6
CA-2014-110030,2014-12-06,2014,12,4,LF-17185,Consumer,FUR-FU-10002759,Furniture,Furnishings,Central,Texas,Houston,mobile_app,Second Class,23.976,3,0.6,-14.3856,-0.6,38.3616,-4.7952,0,2
CA-2014-121286,2014-11-04,2014,11,4,ON-18715,Corporate,OFF-FA-10000585,Office Supplies,Fasteners,South,North Carolina,Cary,mobile_app,Second Class,8.376,3,0.2,2.7222,0.325,5.6538,0.9074,1,4
CA-2014-121286,2014-11-04,2014,11,4,ON-18715,Corporate,OFF-AP-10004859,Office Supplies,Appliances,South,North Carolina,Cary,store,Second Class,58.24,5,0.2,5.096,0.0875,53.144000000000005,1.0192,1,4
CA-2016-164735,2016-04-14,2016,4,2,TB-21400,Consumer,OFF-ST-10001558,Office Supplies,Storage,South,Virginia,Alexandria,website,Second Class,81.2,5,0.0,12.18,0.15,69.02000000000001,2.436,1,5
CA-2014-153479,2014-10-04,2014,10,4,DF-13135,Consumer,OFF-LA-10004689,Office Supplies,Labels,West,California,Vallejo,website,Standard Class,14.45,5,0.0,6.7915,0.47,7.658499999999999,1.3583,1,4
CA-2014-153479,2014-10-04,2014,10,4,DF-13135,Consumer,OFF-BI-10002867,Office Supplies,Binders,West,California,Vallejo,website,Standard Class,95.648,2,0.2,31.0856,0.325,64.5624,15.5428,1,4
CA-2017-149888,2017-11-07,2017,11,4,EP-13915,Consumer,TEC-PH-10003811,Technology,Phones,East,Pennsylvania,Philadelphia,mobile_app,Standard Class,359.97,5,0.4,-71.994,-0.1999999999999999,431.96400000000006,-14.3988,0,6
CA-2017-149888,2017-11-07,2017,11,4,EP-13915,Consumer,FUR-TA-10000849,Furniture,Tables,East,Pennsylvania,Philadelphia,store,Standard Class,350.352,4,0.4,-140.1408,-0.4000000000000001,490.4928,-35.0352,0,6
CA-2017-119193,2017-12-22,2017,12,4,SK-19990,Consumer,OFF-BI-10000848,Office Supplies,Binders,East,Ohio,Toledo,website,First Class,1.641,1,0.7,-1.3128,-0.7999999999999999,2.9538,-1.3128,0,2
CA-2017-119193,2017-12-22,2017,12,4,SK-19990,Consumer,TEC-PH-10003072,Technology,Phones,East,Ohio,Toledo,website,First Class,629.958,7,0.4,94.4937,0.15,535.4643,13.4991,1,2
CA-2017-104801,2017-02-13,2017,2,1,FH-14350,Consumer,OFF-AR-10001547,Office Supplies,Art,West,Washington,Seattle,store,Standard Class,6.63,3,0.0,1.7901,0.27,4.8399,0.5967,1,6
CA-2017-104801,2017-02-13,2017,2,1,FH-14350,Consumer,TEC-AC-10001838,Technology,Accessories,West,Washington,Seattle,website,Standard Class,799.96,4,0.0,343.9828,0.43,455.9772,85.9957,1,6
CA-2017-104801,2017-02-13,2017,2,1,FH-14350,Consumer,FUR-FU-10004017,Furniture,Furnishings,West,Washington,Seattle,website,Standard Class,107.53,1,0.0,21.506,0.2,86.024,21.506,1,6
CA-2014-107594,2014-07-02,2014,7,3,EH-13945,Consumer,TEC-PH-10002923,Technology,Phones,East,New Jersey,Plainfield,mobile_app,Standard Class,73.98,2,0.0,19.9746,0.2699999999999999,54.00540000000001,9.9873,1,4
CA-2014-107594,2014-07-02,2014,7,3,EH-13945,Consumer,OFF-AR-10000716,Office Supplies,Art,East,New Jersey,Plainfield,website,Standard Class,5.58,1,0.0,2.1762,0.39,3.4038,2.1762,1,4
CA-2015-129770,2015-02-21,2015,2,1,JE-15715,Consumer,OFF-PA-10000249,Office Supplies,Paper,West,New Mexico,Las Cruces,website,Second Class,49.12,4,0.0,23.0864,0.47,26.0336,5.7716,1,2
CA-2015-115798,2015-11-13,2015,11,4,KL-16645,Consumer,TEC-PH-10003691,Technology,Phones,East,Delaware,Newark,mobile_app,Standard Class,377.97,3,0.0,94.4925,0.25,283.4775,31.4975,1,6
CA-2015-115798,2015-11-13,2015,11,4,KL-16645,Consumer,OFF-PA-10001560,Office Supplies,Paper,East,Delaware,Newark,website,Standard Class,42.28,7,0.0,19.8716,0.47,22.4084,2.8388,1,6
CA-2015-115798,2015-11-13,2015,11,4,KL-16645,Consumer,FUR-BO-10004467,Furniture,Bookcases,East,Delaware,Newark,mobile_app,Standard Class,299.97,3,0.0,56.9943,0.19,242.9757,18.9981,1,6
CA-2015-115798,2015-11-13,2015,11,4,KL-16645,Consumer,TEC-PH-10001819,Technology,Phones,East,Delaware,Newark,mobile_app,Standard Class,89.98,2,0.0,43.1904,0.4799999999999999,46.78960000000001,21.5952,1,6
CA-2017-122707,2017-04-16,2017,4,2,EB-13750,Corporate,OFF-SU-10000157,Office Supplies,Supplies,South,Alabama,Hoover,mobile_app,First Class,477.24,4,0.0,9.5448,0.02,467.6952,2.3862,1,2
CA-2017-122707,2017-04-16,2017,4,2,EB-13750,Corporate,TEC-AC-10004227,Technology,Accessories,South,Alabama,Hoover,website,First Class,25.98,2,0.0,1.5588,0.06,24.4212,0.7794,1,2
CA-2016-165015,2016-02-25,2016,2,1,BD-11725,Consumer,OFF-EN-10003134,Office Supplies,Envelopes,East,Ohio,Newark,store,Second Class,46.72,5,0.2,17.52,0.375,29.2,3.504,1,2
CA-2014-149244,2014-11-04,2014,11,4,MS-17530,Consumer,FUR-FU-10004671,Furniture,Furnishings,West,California,San Diego,website,Standard Class,35.34,2,0.0,13.4292,0.3799999999999999,21.9108,6.7146,1,4
CA-2015-140144,2015-06-20,2015,6,2,SC-20770,Corporate,FUR-FU-10002253,Furniture,Furnishings,West,California,San Francisco,store,Second Class,257.64,6,0.0,100.4796,0.39,157.16039999999998,16.7466,1,5
CA-2015-140144,2015-06-20,2015,6,2,SC-20770,Corporate,TEC-PH-10002726,Technology,Phones,West,California,San Francisco,website,Second Class,125.976,3,0.2,47.241,0.375,78.735,15.747,1,5
CA-2017-163321,2017-08-07,2017,8,3,FM-14380,Consumer,TEC-AC-10004571,Technology,Accessories,South,North Carolina,Jacksonville,store,Second Class,79.992,1,0.2,21.9978,0.275,57.994200000000006,21.9978,1,4
CA-2014-155887,2014-05-12,2014,5,2,KT-16480,Consumer,FUR-TA-10002228,Furniture,Tables,East,Massachusetts,Franklin,website,Standard Class,700.056,3,0.3,-130.0104,-0.1857142857142857,830.0664,-43.3368,0,5
US-2015-165449,2015-11-22,2015,11,4,AP-10720,Home Office,TEC-AC-10004127,Technology,Accessories,Central,Texas,Frisco,website,Standard Class,27.168,4,0.2,-1.3584,-0.05,28.5264,-0.3396,0,4
CA-2015-110247,2015-12-04,2015,12,4,RH-19555,Consumer,OFF-BI-10001553,Office Supplies,Binders,South,Florida,Tallahassee,mobile_app,Standard Class,8.226,3,0.7,-6.0324,-0.7333333333333333,14.258400000000002,-2.0108,0,4
US-2014-141257,2014-06-08,2014,6,2,CS-11950,Consumer,FUR-CH-10002758,Furniture,Chairs,West,Washington,Seattle,website,Standard Class,585.552,3,0.2,73.194,0.125,512.3580000000001,24.398,1,6
CA-2014-154669,2014-08-08,2014,8,3,TM-21010,Consumer,OFF-ST-10000532,Office Supplies,Storage,West,California,Vacaville,website,Second Class,423.28,11,0.0,110.0528,0.26,313.2272,10.0048,1,3
CA-2014-158029,2014-05-26,2014,5,2,HF-14995,Consumer,FUR-CH-10000988,Furniture,Chairs,West,California,Los Angeles,mobile_app,Standard Class,225.296,2,0.2,22.5296,0.0999999999999999,202.7664,11.2648,1,4
CA-2015-155306,2015-04-17,2015,4,2,GA-14515,Consumer,OFF-AR-10003251,Office Supplies,Art,West,California,San Francisco,store,Standard Class,5.56,2,0.0,2.224,0.4000000000000001,3.3359999999999994,1.112,1,4
CA-2015-155306,2015-04-17,2015,4,2,GA-14515,Consumer,TEC-AC-10003174,Technology,Accessories,West,California,San Francisco,website,Standard Class,323.37,3,0.0,129.348,0.4,194.022,43.11600000000001,1,4
CA-2015-155306,2015-04-17,2015,4,2,GA-14515,Consumer,TEC-PH-10002310,Technology,Phones,West,California,San Francisco,store,Standard Class,783.96,5,0.2,68.5965,0.0875,715.3635,13.7193,1,4
CA-2015-155306,2015-04-17,2015,4,2,GA-14515,Consumer,OFF-AP-10002651,Office Supplies,Appliances,West,California,San Francisco,store,Standard Class,1447.65,5,0.0,419.8185,0.29,1027.8315000000002,83.96369999999999,1,4
CA-2015-155306,2015-04-17,2015,4,2,GA-14515,Consumer,OFF-PA-10001184,Office Supplies,Paper,West,California,San Francisco,store,Standard Class,11.96,2,0.0,5.8604,0.49,6.099600000000001,2.9302,1,4
CA-2016-127775,2016-06-11,2016,6,2,ES-14020,Consumer,TEC-AC-10002402,Technology,Accessories,East,New York,New York City,mobile_app,Second Class,239.97,3,0.0,71.991,0.3,167.97899999999998,23.997,1,2
CA-2016-146171,2016-03-11,2016,3,1,JP-16135,Home Office,FUR-FU-10004270,Furniture,Furnishings,South,Georgia,Columbus,mobile_app,Standard Class,76.92,4,0.0,31.5372,0.41,45.3828,7.8843,1,4
CA-2016-146171,2016-03-11,2016,3,1,JP-16135,Home Office,OFF-ST-10001526,Office Supplies,Storage,South,Georgia,Columbus,mobile_app,Standard Class,481.32,4,0.0,125.1432,0.26,356.1768,31.2858,1,4
CA-2014-129574,2014-05-26,2014,5,2,Dp-13240,Home Office,OFF-PA-10002893,Office Supplies,Paper,West,Utah,Murray,mobile_app,First Class,48.4,5,0.0,23.232,0.48,25.168,4.6464,1,3
CA-2017-126536,2017-10-12,2017,10,4,NK-18490,Home Office,TEC-AC-10003709,Technology,Accessories,West,California,San Francisco,store,First Class,0.99,1,0.0,0.4356,0.44,0.5544,0.4356,1,2
CA-2017-126536,2017-10-12,2017,10,4,NK-18490,Home Office,OFF-BI-10001191,Office Supplies,Binders,West,California,San Francisco,website,First Class,101.84,5,0.2,36.917,0.3625,64.923,7.3834,1,2
CA-2017-165757,2017-06-22,2017,6,2,PL-18925,Home Office,OFF-BI-10003166,Office Supplies,Binders,East,Pennsylvania,Philadelphia,website,Standard Class,10.332,3,0.7,-7.5768,-0.7333333333333333,17.9088,-2.5256000000000003,0,6
CA-2017-165757,2017-06-22,2017,6,2,PL-18925,Home Office,OFF-BI-10003982,Office Supplies,Binders,East,Pennsylvania,Philadelphia,website,Standard Class,31.155,5,0.7,-23.8855,-0.7666666666666666,55.0405,-4.7771,0,6
CA-2017-165757,2017-06-22,2017,6,2,PL-18925,Home Office,OFF-ST-10004835,Office Supplies,Storage,East,Pennsylvania,Philadelphia,store,Standard Class,8.928,2,0.2,0.6696,0.0749999999999999,8.258400000000002,0.3348,1,6
CA-2017-167752,2017-01-15,2017,1,1,RW-19690,Consumer,OFF-AP-10000159,Office Supplies,Appliances,East,Pennsylvania,Philadelphia,website,First Class,34.384,1,0.2,3.8682,0.1124999999999999,30.5158,3.8682,1,3
CA-2017-167752,2017-01-15,2017,1,1,RW-19690,Consumer,OFF-AP-10002945,Office Supplies,Appliances,East,Pennsylvania,Philadelphia,mobile_app,First Class,1924.16,8,0.2,312.676,0.1624999999999999,1611.4840000000002,39.0845,1,3
US-2015-122140,2015-04-02,2015,4,2,MO-17950,Consumer,OFF-AP-10001242,Office Supplies,Appliances,Central,Texas,Dallas,store,Standard Class,32.192,2,0.8,-80.48,-2.5,112.672,-40.24,0,5
US-2015-122140,2015-04-02,2015,4,2,MO-17950,Consumer,TEC-AC-10003038,Technology,Accessories,Central,Texas,Dallas,store,Standard Class,50.12,7,0.2,-0.6265,-0.0124999999999999,50.7465,-0.0895,0,5
US-2015-122140,2015-04-02,2015,4,2,MO-17950,Consumer,TEC-AC-10003289,Technology,Accessories,Central,Texas,Dallas,website,Standard Class,47.976,3,0.2,1.7991,0.0375,46.1769,0.5997,1,5
CA-2016-163986,2016-09-03,2016,9,3,JJ-15445,Consumer,OFF-ST-10000918,Office Supplies,Storage,Central,Wisconsin,Waukesha,store,Standard Class,54.5,5,0.0,14.17,0.26,40.33,2.834,1,7
CA-2017-158967,2017-12-10,2017,12,4,BT-11680,Consumer,FUR-FU-10001940,Furniture,Furnishings,South,Florida,Fort Lauderdale,store,First Class,19.104,3,0.2,5.7312,0.3,13.372799999999998,1.9104,1,2
CA-2016-131576,2016-11-22,2016,11,4,RD-19585,Consumer,OFF-BI-10002852,Office Supplies,Binders,Central,Michigan,Detroit,website,Standard Class,49.44,3,0.0,24.2256,0.49,25.2144,8.0752,1,4
CA-2017-143455,2017-11-11,2017,11,4,ML-17755,Home Office,OFF-PA-10004451,Office Supplies,Paper,East,Ohio,Springfield,store,Standard Class,10.368,2,0.2,3.6288,0.35,6.7392,1.8144,1,7
CA-2016-144729,2016-10-21,2016,10,4,JE-15745,Consumer,OFF-ST-10004804,Office Supplies,Storage,West,California,San Diego,website,Standard Class,154.44,3,0.0,1.5444,0.01,152.8956,0.5148,1,4
CA-2015-127019,2015-12-21,2015,12,4,ER-13855,Corporate,OFF-AP-10003971,Office Supplies,Appliances,West,Colorado,Colorado Springs,mobile_app,Standard Class,60.984,7,0.2,4.5738,0.075,56.4102,0.6534000000000001,1,4
CA-2015-138534,2015-07-17,2015,7,3,JM-15535,Consumer,FUR-BO-10003159,Furniture,Bookcases,West,California,Bakersfield,mobile_app,Second Class,195.466,2,0.15,-13.7976,-0.0705882352941176,209.2636,-6.8988,0,2
CA-2017-108322,2017-04-30,2017,4,2,SS-20140,Corporate,FUR-FU-10001935,Furniture,Furnishings,South,Florida,Pompano Beach,website,Standard Class,23.68,8,0.2,6.216,0.2625,17.464,0.777,1,5
CA-2017-108322,2017-04-30,2017,4,2,SS-20140,Corporate,TEC-AC-10003433,Technology,Accessories,South,Florida,Pompano Beach,website,Standard Class,2.376,3,0.2,0.7425,0.3125,1.6334999999999995,0.2475,1,5
CA-2017-167668,2017-05-06,2017,5,2,TC-21295,Consumer,OFF-LA-10004544,Office Supplies,Labels,East,New York,New York City,website,First Class,59.2,4,0.0,29.6,0.5,29.6,7.4,1,2
CA-2017-146724,2017-11-20,2017,11,4,HG-15025,Consumer,OFF-AR-10001026,Office Supplies,Art,Central,Minnesota,Lakeville,website,Standard Class,22.0,10,0.0,9.68,0.44,12.32,0.968,1,7
CA-2016-139878,2016-11-11,2016,11,4,LD-17005,Consumer,TEC-PH-10001336,Technology,Phones,Central,Michigan,Detroit,mobile_app,Standard Class,257.98,2,0.0,74.8142,0.29,183.1658,37.4071,1,5
US-2016-106677,2016-11-05,2016,11,4,AS-10285,Corporate,TEC-PH-10003187,Technology,Phones,East,Pennsylvania,Philadelphia,website,Standard Class,23.988,2,0.4,-15.992,-0.6666666666666667,39.98,-7.996,0,5
CA-2016-116974,2016-10-09,2016,10,4,MP-17965,Corporate,TEC-PH-10004897,Technology,Phones,East,Ohio,Troy,website,Standard Class,23.976,4,0.4,-15.5844,-0.65,39.5604,-3.8961,0,6
CA-2015-149972,2015-09-21,2015,9,3,CD-12790,Home Office,FUR-CH-10004997,Furniture,Chairs,West,California,Los Angeles,mobile_app,First Class,601.536,4,0.2,0.0,0.0,601.536,0.0,0,2
CA-2015-149972,2015-09-21,2015,9,3,CD-12790,Home Office,OFF-FA-10002763,Office Supplies,Fasteners,West,California,Los Angeles,mobile_app,First Class,7.9,2,0.0,2.528,0.32,5.372,1.264,1,2
US-2014-117744,2014-12-02,2014,12,4,MD-17860,Corporate,FUR-FU-10001588,Furniture,Furnishings,Central,Texas,Corpus Christi,mobile_app,Standard Class,58.36,5,0.6,-24.803,-0.425,83.163,-4.9606,0,4
US-2014-117744,2014-12-02,2014,12,4,MD-17860,Corporate,OFF-AR-10000940,Office Supplies,Art,Central,Texas,Corpus Christi,store,Standard Class,16.464,7,0.2,1.4406,0.0875,15.0234,0.2058,1,4
US-2014-117744,2014-12-02,2014,12,4,MD-17860,Corporate,FUR-FU-10002759,Furniture,Furnishings,Central,Texas,Corpus Christi,website,Standard Class,39.96,5,0.6,-23.976,-0.6,63.936,-4.7952,0,4
CA-2014-125514,2014-09-21,2014,9,3,BM-11650,Corporate,OFF-AP-10000358,Office Supplies,Appliances,Central,Nebraska,Omaha,store,First Class,25.96,2,0.0,7.5284,0.29,18.4316,3.7642,1,1
CA-2014-125514,2014-09-21,2014,9,3,BM-11650,Corporate,OFF-AP-10003281,Office Supplies,Appliances,Central,Nebraska,Omaha,website,First Class,36.27,3,0.0,10.881,0.3,25.389000000000003,3.627,1,1
CA-2014-125514,2014-09-21,2014,9,3,BM-11650,Corporate,OFF-PA-10000029,Office Supplies,Paper,Central,Nebraska,Omaha,mobile_app,First Class,6.48,1,0.0,3.1104,0.4799999999999999,3.3696000000000006,3.1104,1,1
CA-2014-154599,2014-04-12,2014,4,2,KN-16450,Corporate,TEC-PH-10001557,Technology,Phones,West,California,Redondo Beach,store,Standard Class,1075.088,14,0.2,94.0702,0.0875,981.0178,6.7193,1,5
CA-2014-154599,2014-04-12,2014,4,2,KN-16450,Corporate,TEC-PH-10000576,Technology,Phones,West,California,Redondo Beach,store,Standard Class,438.368,4,0.2,38.3572,0.0875,400.0108,9.5893,1,5
CA-2014-154599,2014-04-12,2014,4,2,KN-16450,Corporate,OFF-BI-10002764,Office Supplies,Binders,West,California,Redondo Beach,mobile_app,Standard Class,18.088,7,0.2,6.5569,0.3625,11.531100000000002,0.9367,1,5
CA-2014-154599,2014-04-12,2014,4,2,KN-16450,Corporate,FUR-BO-10001337,Furniture,Bookcases,West,California,Redondo Beach,mobile_app,Standard Class,308.499,3,0.15,-18.147,-0.0588235294117647,326.646,-6.049,0,5
CA-2017-158743,2017-10-20,2017,10,4,IG-15085,Consumer,OFF-AR-10002257,Office Supplies,Art,South,Arkansas,Little Rock,website,Standard Class,13.36,4,0.0,4.1416,0.31,9.2184,1.0354,1,7
